location-lat,location-long,timestamp
53.2279756,4.9583475,2019-07-23 15:25:37
53.2283159,4.9572749,2019-07-23 15:30:23
53.2286566,4.9567319,2019-07-23 15:35:20
53.228143,4.9585278,2019-07-23 15:40:23
53.2281912,4.9584687,2019-07-23 15:45:06
53.2282313,4.9586321,2019-07-23 15:50:10
53.2278394,4.9573135,2019-07-23 15:54:56
53.2283455,4.9589101,2019-07-23 15:59:46
53.2294258,4.9532603,2019-07-23 16:04:34
53.2290891,4.9527631,2019-07-23 16:09:22
53.2288542,4.9521915,2019-07-23 16:14:09
53.2284506,4.9523347,2019-07-23 16:19:08
53.2285108,4.9520925,2019-07-23 16:24:01
53.2283232,4.951659,2019-07-23 16:29:00
53.2283017,4.9513967,2019-07-23 16:33:54
53.2277903,4.9523534,2019-07-23 16:39:03
53.227864,4.9522168,2019-07-23 16:43:45
53.2276644,4.9520271,2019-07-23 16:48:43
53.2277153,4.9521512,2019-07-23 16:53:37
53.2277252,4.9521817,2019-07-23 16:58:24
53.2277123,4.9521683,2019-07-23 17:03:12
53.2277365,4.9521843,2019-07-23 17:08:00
53.2277716,4.9521981,2019-07-23 17:17:36
53.2277978,4.9520938,2019-07-23 17:22:24
53.2276338,4.9520655,2019-07-23 17:27:11
53.2273484,4.9521093,2019-07-23 17:32:16
53.2274099,4.9520721,2019-07-23 17:37:05
53.2274415,4.9516355,2019-07-23 17:41:51
53.2273873,4.9513608,2019-07-23 17:46:41
53.2274007,4.9512999,2019-07-23 17:51:27
53.227513,4.9512508,2019-07-23 17:56:16
53.227825,4.9511582,2019-07-23 18:01:06
53.2278836,4.9511916,2019-07-23 18:05:52
53.227889,4.9511813,2019-07-23 18:10:51
53.2278826,4.9511529,2019-07-23 18:15:45
53.2278823,4.9511584,2019-07-23 18:20:32
53.2278733,4.9512139,2019-07-23 18:25:36
53.2278635,4.9512196,2019-07-23 18:30:23
53.2279991,4.9512995,2019-07-23 18:35:12
53.2281854,4.9513865,2019-07-23 18:39:59
53.2280619,4.9516913,2019-07-23 18:44:46
53.2283753,4.9520525,2019-07-23 18:49:35
53.2289052,4.9530186,2019-07-23 18:54:22
53.2291131,4.9536142,2019-07-23 18:59:11
53.2293143,4.9541811,2019-07-23 19:03:59
53.229284,4.9542962,2019-07-23 19:09:04
53.2251692,4.9391736,2019-07-23 19:13:51
53.2244119,4.9380894,2019-07-23 19:18:39
53.2243977,4.9376802,2019-07-23 19:23:26
53.2243879,4.9376742,2019-07-23 19:28:15
53.2243873,4.9376605,2019-07-23 19:33:04
53.2268484,4.9283785,2019-07-23 19:38:23
53.2269441,4.9283589,2019-07-23 19:43:11
53.2269047,4.9284122,2019-07-23 19:48:15
53.2268817,4.9284057,2019-07-23 19:53:03
53.2269112,4.9284006,2019-07-23 19:57:51
53.2269093,4.9284089,2019-07-23 20:02:38
53.2268319,4.9281126,2019-07-23 20:07:39
53.2268809,4.9282001,2019-07-23 20:12:31
53.2268486,4.9281354,2019-07-23 20:17:32
53.2268236,4.9281285,2019-07-23 20:27:23
53.2268187,4.9281192,2019-07-23 20:32:14
53.2268374,4.9281014,2019-07-23 20:37:15
53.2268354,4.9281099,2019-07-23 20:42:06
53.2268716,4.9280807,2019-07-23 20:47:08
53.2267123,4.9280909,2019-07-23 20:52:30
53.2266324,4.9270759,2019-07-23 20:57:18
53.2266612,4.9254111,2019-07-23 21:06:54
53.2266655,4.9254215,2019-07-23 21:11:42
53.2266569,4.9254191,2019-07-23 21:16:41
53.2266707,4.9254103,2019-07-23 21:21:35
53.2266662,4.9254134,2019-07-23 21:26:22
53.2266569,4.9254113,2019-07-23 21:31:25
53.2266548,4.9254174,2019-07-23 21:36:14
53.226658,4.9254081,2019-07-23 21:41:02
53.2266749,4.9254045,2019-07-23 21:45:49
53.2267212,4.9250629,2019-07-23 21:50:37
53.2267938,4.9249541,2019-07-23 21:55:26
53.2267786,4.9249624,2019-07-23 22:00:14
53.2267819,4.924976,2019-07-23 22:05:02
53.2267965,4.9250065,2019-07-23 22:09:49
53.2268178,4.9249908,2019-07-23 22:14:38
53.2268192,4.9249966,2019-07-23 22:19:25
53.2272069,4.9250553,2019-07-23 22:24:13
53.2277377,4.925082,2019-07-23 22:29:01
53.2283566,4.9253632,2019-07-23 22:33:50
53.2297122,4.9267163,2019-07-23 22:38:37
53.2306417,4.927436,2019-07-23 22:43:26
53.230833,4.9275859,2019-07-23 22:48:13
53.2308243,4.9276098,2019-07-23 22:53:12
53.2308355,4.9278134,2019-07-23 23:02:54
53.230843,4.9277923,2019-07-23 23:07:58
53.2307819,4.9278916,2019-07-23 23:12:45
53.2308479,4.9278229,2019-07-23 23:17:50
53.2308261,4.9279341,2019-07-23 23:22:49
53.2308538,4.9278943,2019-07-23 23:28:06
53.2308299,4.9278862,2019-07-23 23:33:01
53.2308588,4.9279049,2019-07-23 23:37:48
53.2308323,4.9278993,2019-07-23 23:42:37
53.2308427,4.927913,2019-07-23 23:47:25
53.2308464,4.927916,2019-07-23 23:52:12
53.2309537,4.9281057,2019-07-23 23:57:00
53.2309604,4.9281146,2019-07-24 00:01:50
53.2309318,4.9281093,2019-07-24 00:06:36
53.2309425,4.9281226,2019-07-24 00:11:25
53.230942,4.9281222,2019-07-24 00:16:13
53.2309498,4.9281098,2019-07-24 00:21:01
53.2309484,4.9281285,2019-07-24 00:25:49
53.2309474,4.9281347,2019-07-24 00:30:37
53.2309432,4.9281444,2019-07-24 00:35:26
53.230947,4.9281147,2019-07-24 00:40:12
53.2309502,4.9281399,2019-07-24 00:45:21
53.230944,4.9281324,2019-07-24 00:50:04
53.2309395,4.928118,2019-07-24 00:54:53
53.2309544,4.9281715,2019-07-24 00:59:41
53.2309373,4.9281193,2019-07-24 01:04:29
53.2309339,4.9281383,2019-07-24 01:09:17
53.2309506,4.9281326,2019-07-24 01:14:06
53.2309382,4.928126,2019-07-24 01:18:53
53.2309274,4.9281564,2019-07-24 01:23:49
53.2309437,4.9281334,2019-07-24 01:28:44
53.230949,4.9281226,2019-07-24 01:33:34
53.2309098,4.9281826,2019-07-24 01:38:22
53.2309355,4.9281902,2019-07-24 01:43:11
53.2309016,4.9280931,2019-07-24 01:48:00
53.2309331,4.9281185,2019-07-24 01:52:47
53.2309105,4.9280974,2019-07-24 01:57:35
53.2268103,4.9392784,2019-07-24 02:04:06
53.2264802,4.9393186,2019-07-24 02:09:00
53.2264476,4.9391975,2019-07-24 02:13:48
53.2262978,4.9385589,2019-07-24 02:18:36
53.2262317,4.9385321,2019-07-24 02:23:24
53.226203,4.9386184,2019-07-24 02:28:29
53.2262167,4.9385852,2019-07-24 02:33:16
53.2261903,4.9385618,2019-07-24 02:38:06
53.227072,4.9415805,2019-07-24 02:42:51
53.2271094,4.9416502,2019-07-24 02:47:40
53.224431,4.9523153,2019-07-24 02:52:38
53.2278541,4.958116,2019-07-24 02:57:47
53.2279397,4.958298,2019-07-24 03:02:46
53.2280761,4.958405,2019-07-24 03:07:57
53.2280902,4.9586262,2019-07-24 03:12:57
53.2281141,4.9585528,2019-07-24 03:17:58
53.2293895,4.9567016,2019-07-24 03:23:01
53.2277234,4.9536857,2019-07-24 03:28:06
53.2277097,4.9535374,2019-07-24 03:33:09
53.2286513,4.9536465,2019-07-24 03:38:15
53.2286401,4.9534585,2019-07-24 03:43:22
53.2284981,4.9532401,2019-07-24 03:48:25
53.2286898,4.9534511,2019-07-24 03:53:35
53.2286891,4.9529364,2019-07-24 03:58:19
53.2282922,4.9529133,2019-07-24 04:03:06
53.2277104,4.9521383,2019-07-24 04:08:10
53.2277414,4.9517154,2019-07-24 04:12:58
53.2279042,4.9516494,2019-07-24 04:17:47
53.2279622,4.9509895,2019-07-24 04:22:34
53.227805,4.9508109,2019-07-24 04:27:22
53.2275404,4.9511365,2019-07-24 04:32:11
53.22788,4.9513972,2019-07-24 04:36:59
53.2280246,4.9517934,2019-07-24 04:41:46
53.2280998,4.9519665,2019-07-24 04:46:36
53.2280214,4.9524234,2019-07-24 04:51:23
53.2279752,4.9530687,2019-07-24 04:56:11
53.2279268,4.9531825,2019-07-24 05:01:00
53.227936,4.9531989,2019-07-24 05:05:48
53.2278971,4.9531359,2019-07-24 05:10:36
53.2278039,4.9530746,2019-07-24 05:15:22
53.2275991,4.9523297,2019-07-24 05:20:10
53.2276038,4.9523418,2019-07-24 05:24:58
53.2275485,4.952335,2019-07-24 05:29:47
53.2274749,4.9523845,2019-07-24 05:34:35
53.22797,4.950314,2019-07-24 05:39:22
53.22796,4.9504442,2019-07-24 05:44:26
53.2280572,4.9502126,2019-07-24 05:49:25
53.2281294,4.9501843,2019-07-24 05:54:33
53.2282924,4.9502313,2019-07-24 05:59:33
53.2283385,4.9502307,2019-07-24 06:05:06
53.2283197,4.9503467,2019-07-24 06:10:02
53.2282808,4.9503441,2019-07-24 06:14:50
53.2283366,4.9502846,2019-07-24 06:19:37
53.2282351,4.9501495,2019-07-24 06:24:37
53.2283473,4.949977,2019-07-24 06:29:30
53.2287595,4.9501007,2019-07-24 06:34:29
53.2287753,4.9500871,2019-07-24 06:39:22
53.2285308,4.950462,2019-07-24 06:44:22
53.2284062,4.9505379,2019-07-24 06:49:14
53.2287283,4.9507013,2019-07-24 06:54:13
53.231041,4.9519631,2019-07-24 06:59:05
53.2310562,4.951952,2019-07-24 07:04:05
53.2310479,4.9519478,2019-07-24 07:08:58
53.2310648,4.9519444,2019-07-24 07:13:57
53.2315078,4.9519979,2019-07-24 07:18:49
53.2315112,4.9519889,2019-07-24 07:23:58
53.2315199,4.9519818,2019-07-24 07:28:41
53.2315459,4.951954,2019-07-24 07:33:30
53.231828,4.9514716,2019-07-24 07:38:17
53.2317451,4.9516467,2019-07-24 07:43:06
53.2316637,4.9517195,2019-07-24 07:47:52
53.2367637,4.9570112,2019-07-24 07:52:41
53.2367969,4.9570972,2019-07-24 07:57:31
53.2367973,4.9570573,2019-07-24 08:02:16
53.2367348,4.9570812,2019-07-24 08:07:05
53.2367588,4.957082,2019-07-24 08:11:53
53.2367506,4.9570819,2019-07-24 08:16:41
53.2368424,4.9567228,2019-07-24 08:21:29
53.2368527,4.9567683,2019-07-24 08:26:17
53.2368588,4.956771,2019-07-24 08:31:04
53.236887,4.9567565,2019-07-24 08:35:55
53.2370223,4.9564861,2019-07-24 08:41:03
53.236961,4.9566523,2019-07-24 08:45:45
53.23695,4.9566749,2019-07-24 08:50:33
53.2369546,4.9566658,2019-07-24 08:55:20
53.2369462,4.9566893,2019-07-24 09:00:08
53.2369547,4.9566783,2019-07-24 09:05:12
53.236951,4.9566786,2019-07-24 09:10:00
53.2369505,4.9566797,2019-07-24 09:14:48
53.2369581,4.956664,2019-07-24 09:19:37
53.236957,4.9566605,2019-07-24 09:24:25
53.236958,4.9566876,2019-07-24 09:29:12
53.2369545,4.9566715,2019-07-24 09:34:00
53.2369457,4.9566731,2019-07-24 09:38:51
53.2369574,4.9566584,2019-07-24 09:43:36
53.2373768,4.9581499,2019-07-24 09:48:23
53.2372951,4.9579377,2019-07-24 09:53:13
53.2371331,4.9583917,2019-07-24 09:57:59
53.2365998,4.9596232,2019-07-24 10:02:48
53.2375818,4.9579931,2019-07-24 10:07:38
53.2384702,4.9564843,2019-07-24 10:12:24
53.2382375,4.9570271,2019-07-24 10:17:11
53.2392304,4.9559285,2019-07-24 10:22:00
53.2388031,4.9566224,2019-07-24 10:26:52
53.2393173,4.95565,2019-07-24 10:31:49
53.2393002,4.9555967,2019-07-24 10:36:41
53.2382583,4.957126,2019-07-24 10:42:02
53.2380794,4.9571802,2019-07-24 10:46:47
53.2379496,4.9570768,2019-07-24 10:51:48
53.2370919,4.9538384,2019-07-24 10:56:40
53.2373479,4.9536879,2019-07-24 11:01:41
53.2382166,4.9570807,2019-07-24 11:06:43
53.2382143,4.9569813,2019-07-24 11:11:43
53.2380112,4.9569775,2019-07-24 11:16:39
53.2379495,4.955958,2019-07-24 11:21:38
53.2395569,4.9577304,2019-07-24 11:26:36
53.2382785,4.9561244,2019-07-24 11:31:34
53.2385208,4.9553612,2019-07-24 11:36:40
53.2385832,4.9553823,2019-07-24 11:41:28
53.2389231,4.9551085,2019-07-24 11:46:16
53.2381238,4.9560342,2019-07-24 11:51:06
53.2387727,4.9540843,2019-07-24 11:55:51
53.239142,4.9537878,2019-07-24 12:00:45
53.2388684,4.9534775,2019-07-24 12:05:37
53.2389055,4.9532103,2019-07-24 12:10:32
53.2389152,4.9531547,2019-07-24 12:15:20
53.2389128,4.9531646,2019-07-24 12:20:08
53.2388615,4.9532254,2019-07-24 12:25:11
53.2378268,4.954317,2019-07-24 12:30:01
53.2386282,4.9541231,2019-07-24 12:34:49
53.2375842,4.9541362,2019-07-24 12:39:36
53.2396189,4.9518454,2019-07-24 12:44:23
53.2387225,4.952817,2019-07-24 12:49:11
53.2379728,4.9534348,2019-07-24 12:54:00
53.2394566,4.9519486,2019-07-24 12:58:47
53.2401778,4.951182,2019-07-24 13:03:36
53.2389518,4.9532831,2019-07-24 13:08:29
53.239645,4.9517706,2019-07-24 13:13:21
53.2397101,4.9517767,2019-07-24 13:18:16
53.2397732,4.9517559,2019-07-24 13:23:03
53.2397654,4.9517636,2019-07-24 13:28:01
53.2398575,4.9517188,2019-07-24 13:32:55
53.2396162,4.9510472,2019-07-24 13:37:43
53.24161,4.9454596,2019-07-24 13:42:31
53.2406247,4.9473425,2019-07-24 13:47:18
53.2414624,4.9454361,2019-07-24 13:52:07
53.2409425,4.947458,2019-07-24 13:56:55
53.2405946,4.9489381,2019-07-24 14:02:10
53.240251,4.9513133,2019-07-24 14:07:14
53.2403149,4.9512256,2019-07-24 14:12:16
53.2403953,4.9515197,2019-07-24 14:17:10
53.2405081,4.952281,2019-07-24 14:21:58
53.2404972,4.952274,2019-07-24 14:26:48
53.2407581,4.951761,2019-07-24 14:31:38
53.2416177,4.950115,2019-07-24 14:36:23
53.2405307,4.9518623,2019-07-24 14:41:17
53.2404446,4.9522775,2019-07-24 14:46:25
53.2404187,4.9522767,2019-07-24 14:51:18
53.2406836,4.9520707,2019-07-24 14:56:10
53.2404765,4.9526122,2019-07-24 15:01:21
53.240416,4.9522865,2019-07-24 15:06:17
53.2365456,4.9582955,2019-07-24 15:11:03
53.2364817,4.9582478,2019-07-24 15:15:51
53.2364665,4.9583426,2019-07-24 15:20:51
53.236445,4.9583209,2019-07-24 15:25:42
53.2281769,4.962092,2019-07-24 15:30:42
53.2280822,4.962162,2019-07-24 15:35:44
53.2281063,4.962212,2019-07-24 15:41:09
53.2280352,4.9621355,2019-07-24 15:46:08
53.2279916,4.961669,2019-07-24 15:51:24
53.228007,4.9616275,2019-07-24 15:56:15
53.2281746,4.9616211,2019-07-24 16:01:36
53.2281626,4.9615761,2019-07-24 16:06:28
53.2280881,4.9615785,2019-07-24 16:11:29
53.2281052,4.9614933,2019-07-24 16:16:21
53.2192019,4.9557508,2019-07-24 16:21:20
53.2190738,4.956058,2019-07-24 16:26:12
53.2139301,4.9554474,2019-07-24 16:31:01
53.2135808,4.9559151,2019-07-24 16:35:50
53.2132055,4.956236,2019-07-24 16:40:37
53.213171,4.9563231,2019-07-24 16:45:24
53.2129397,4.9570711,2019-07-24 16:50:13
53.2124806,4.9574414,2019-07-24 16:55:00
53.2149789,4.9515119,2019-07-24 16:59:49
53.21498,4.9514959,2019-07-24 17:04:36
53.2152256,4.9514396,2019-07-24 17:09:24
53.2148399,4.9510469,2019-07-24 17:14:13
53.2108002,4.9471193,2019-07-24 17:19:00
53.2076881,4.9449016,2019-07-24 17:24:04
53.2072658,4.9432869,2019-07-24 17:28:52
53.2072266,4.9432894,2019-07-24 17:33:41
53.2069418,4.9429913,2019-07-24 17:38:28
53.2069196,4.9424977,2019-07-24 17:43:16
53.2067845,4.942491,2019-07-24 17:48:05
53.206757,4.9423477,2019-07-24 17:52:52
53.2072325,4.9421038,2019-07-24 17:57:40
53.2076958,4.9418248,2019-07-24 18:02:28
53.2272323,4.9500681,2019-07-24 18:07:16
53.2273609,4.9502101,2019-07-24 18:12:04
53.2274749,4.9502472,2019-07-24 18:16:51
53.2277142,4.9505393,2019-07-24 18:21:40
53.2278379,4.9508742,2019-07-24 18:26:27
53.2278728,4.9511553,2019-07-24 18:31:16
53.227793,4.9513455,2019-07-24 18:36:03
53.2279479,4.9515805,2019-07-24 18:40:51
53.2279306,4.9516836,2019-07-24 18:45:39
53.2278805,4.951685,2019-07-24 18:50:28
53.2278862,4.9515907,2019-07-24 18:55:17
53.228248,4.951552,2019-07-24 19:00:20
53.2292423,4.9532017,2019-07-24 19:05:07
53.2295336,4.9535781,2019-07-24 19:09:56
53.2292864,4.9542411,2019-07-24 19:14:44
53.2290505,4.9538751,2019-07-24 19:19:44
53.229018,4.9540954,2019-07-24 19:25:03
53.2307744,4.950162,2019-07-24 19:29:55
53.2308579,4.9503725,2019-07-24 19:34:44
53.2308013,4.9504008,2019-07-24 19:39:31
53.2308153,4.9504237,2019-07-24 19:44:19
53.2308611,4.9504206,2019-07-24 19:49:18
53.2309284,4.950421,2019-07-24 19:54:11
53.2311088,4.9503355,2019-07-24 19:58:58
53.2312388,4.9501593,2019-07-24 20:03:47
53.2313235,4.9501614,2019-07-24 20:08:37
53.2298425,4.9462409,2019-07-24 20:13:22
53.2284384,4.9432189,2019-07-24 20:18:10
53.2284303,4.9432076,2019-07-24 20:22:59
53.2284618,4.9431966,2019-07-24 20:27:47
53.2259798,4.9367481,2019-07-24 20:32:35
53.2259949,4.9367391,2019-07-24 20:37:23
53.2259961,4.9366416,2019-07-24 20:42:26
53.2262577,4.9266158,2019-07-24 20:47:14
53.2262702,4.9265995,2019-07-24 20:52:02
53.2262593,4.9266023,2019-07-24 20:56:51
53.2262548,4.9266176,2019-07-24 21:01:39
53.2262597,4.926607,2019-07-24 21:06:27
53.2262574,4.9265977,2019-07-24 21:11:15
53.2262692,4.9266142,2019-07-24 21:16:03
53.2262796,4.9265856,2019-07-24 21:20:51
53.2262872,4.9264679,2019-07-24 21:25:38
53.2262736,4.9264624,2019-07-24 21:30:28
53.226303,4.9264024,2019-07-24 21:35:15
53.226291,4.9262935,2019-07-24 21:40:03
53.2263427,4.9262573,2019-07-24 21:44:51
53.2263668,4.9262496,2019-07-24 21:49:50
53.2263593,4.9262018,2019-07-24 21:54:42
53.2263822,4.9262012,2019-07-24 21:59:30
53.2263931,4.9261806,2019-07-24 22:04:36
53.2263941,4.9261749,2019-07-24 22:09:22
53.2264098,4.9261584,2019-07-24 22:14:10
53.2263938,4.9261665,2019-07-24 22:19:15
53.2263856,4.9261732,2019-07-24 22:24:02
53.2264745,4.9260415,2019-07-24 22:28:50
53.2264903,4.9260577,2019-07-24 22:33:38
53.2264951,4.9260493,2019-07-24 22:38:26
53.226473,4.9260564,2019-07-24 22:43:14
53.2265014,4.9260592,2019-07-24 22:48:02
53.2265101,4.9260407,2019-07-24 22:52:50
53.2264872,4.9260485,2019-07-24 22:57:38
53.2264776,4.9260506,2019-07-24 23:02:25
53.224351,4.9245428,2019-07-24 23:07:26
53.2239139,4.9242438,2019-07-24 23:12:18
53.2239736,4.9235691,2019-07-24 23:17:18
53.2239482,4.9235669,2019-07-24 23:22:09
53.2239542,4.9235246,2019-07-24 23:27:10
53.2240172,4.9234806,2019-07-24 23:32:02
53.2239705,4.92355,2019-07-24 23:37:01
53.2239575,4.9235625,2019-07-24 23:41:54
53.2239667,4.9235532,2019-07-24 23:46:53
53.2239968,4.9235544,2019-07-24 23:51:46
53.2240289,4.9235558,2019-07-24 23:56:59
53.223992,4.9234932,2019-07-25 00:01:55
53.2239763,4.9235539,2019-07-25 00:06:51
53.2239673,4.9235689,2019-07-25 00:11:57
53.2241323,4.9233224,2019-07-25 00:17:00
53.224102,4.923388,2019-07-25 00:22:05
53.2240996,4.9233812,2019-07-25 00:27:08
53.2240915,4.9234077,2019-07-25 00:32:11
53.2241068,4.9233719,2019-07-25 00:37:17
53.2241207,4.923344,2019-07-25 00:42:21
53.2241061,4.9233745,2019-07-25 00:47:36
53.2241248,4.9233528,2019-07-25 00:52:32
53.2241217,4.9233623,2019-07-25 00:57:21
53.224131,4.9233645,2019-07-25 01:02:08
53.224126,4.923342,2019-07-25 01:06:56
53.2241384,4.9233371,2019-07-25 01:11:44
53.2241448,4.9233291,2019-07-25 01:16:32
53.2241104,4.9233507,2019-07-25 01:21:22
53.2241611,4.9232748,2019-07-25 01:26:10
53.224139,4.9233402,2019-07-25 01:30:56
53.2241485,4.9233165,2019-07-25 01:35:46
53.2241623,4.9233347,2019-07-25 01:40:47
53.2241418,4.923349,2019-07-25 01:45:36
53.2241165,4.9233273,2019-07-25 01:50:24
53.2241355,4.9233278,2019-07-25 01:55:13
53.2241289,4.9233282,2019-07-25 02:00:00
53.2241354,4.9233415,2019-07-25 02:05:00
53.2241293,4.9233392,2019-07-25 02:10:04
53.2241301,4.923332,2019-07-25 02:15:07
53.2241323,4.9233451,2019-07-25 02:20:12
53.2241363,4.9233552,2019-07-25 02:25:16
53.2241493,4.9233379,2019-07-25 02:30:18
53.2229883,4.9340406,2019-07-25 02:35:24
53.2231305,4.9340613,2019-07-25 02:40:28
53.223171,4.9341003,2019-07-25 02:45:21
53.2231582,4.9341472,2019-07-25 02:50:11
53.223129,4.9341914,2019-07-25 02:54:58
53.2231584,4.9341326,2019-07-25 02:59:43
53.2231452,4.9341609,2019-07-25 03:09:22
53.2231534,4.9341215,2019-07-25 03:14:09
53.2231383,4.9342465,2019-07-25 03:19:13
53.2231784,4.9341135,2019-07-25 03:24:29
53.2231835,4.9341123,2019-07-25 03:29:19
53.2229614,4.9505884,2019-07-25 03:34:07
53.2203884,4.9606954,2019-07-25 03:38:56
53.2165091,4.9594334,2019-07-25 03:43:44
53.2159746,4.959751,2019-07-25 03:48:32
53.2152515,4.9594051,2019-07-25 03:53:19
53.2143771,4.9591952,2019-07-25 03:58:07
53.2134818,4.9592234,2019-07-25 04:02:56
53.2111125,4.9724604,2019-07-25 04:07:43
53.2112955,4.9727188,2019-07-25 04:12:31
53.2113412,4.9727001,2019-07-25 04:17:20
53.21087,4.9725342,2019-07-25 04:22:08
53.2067448,4.9863331,2019-07-25 04:26:57
53.2069352,4.9859902,2019-07-25 04:32:03
53.2069446,4.9859588,2019-07-25 04:36:46
53.2069751,4.9859659,2019-07-25 04:41:35
53.2069065,4.9858788,2019-07-25 04:46:22
53.2070343,4.9856887,2019-07-25 04:51:11
53.2069552,4.9855955,2019-07-25 04:56:15
53.2069465,4.9856558,2019-07-25 05:01:02
53.2070954,4.9858563,2019-07-25 05:05:51
53.2072236,4.9857298,2019-07-25 05:10:39
53.2079317,4.9851068,2019-07-25 05:15:38
53.2165417,4.970881,2019-07-25 05:20:30
53.2166827,4.9708224,2019-07-25 05:25:31
53.2169035,4.970482,2019-07-25 05:30:23
53.2168033,4.9703983,2019-07-25 05:35:22
53.2170627,4.9703657,2019-07-25 05:40:15
53.2233118,4.960079,2019-07-25 05:45:14
53.2278084,4.9504335,2019-07-25 05:50:07
53.2278629,4.9507658,2019-07-25 05:55:06
53.2278501,4.950927,2019-07-25 06:00:00
53.2278975,4.9509729,2019-07-25 06:04:58
53.2281273,4.950706,2019-07-25 06:09:51
53.2282799,4.9506078,2019-07-25 06:14:50
53.2282464,4.9502641,2019-07-25 06:19:42
53.2281398,4.9508133,2019-07-25 06:24:41
53.227978,4.9507389,2019-07-25 06:29:34
53.2282004,4.9503706,2019-07-25 06:34:24
53.2282087,4.9498118,2019-07-25 06:39:26
53.228115,4.9500233,2019-07-25 06:44:19
53.2281485,4.950042,2019-07-25 06:49:30
53.228138,4.9500722,2019-07-25 06:54:21
53.2282501,4.9501697,2019-07-25 06:59:12
53.2281978,4.9503598,2019-07-25 07:03:57
53.228275,4.9503259,2019-07-25 07:08:46
53.2282659,4.9505409,2019-07-25 07:13:33
53.2282892,4.9506403,2019-07-25 07:18:21
53.2285622,4.9500463,2019-07-25 07:23:10
53.2287771,4.9535717,2019-07-25 07:28:08
53.2290283,4.954553,2019-07-25 07:33:12
53.2294263,4.9555506,2019-07-25 07:38:16
53.2297882,4.9562027,2019-07-25 07:43:20
53.2299788,4.9603191,2019-07-25 07:48:25
53.2299823,4.9603517,2019-07-25 07:53:28
53.2298694,4.9614759,2019-07-25 07:58:32
53.235335,4.9585149,2019-07-25 08:03:26
53.2352881,4.9583894,2019-07-25 08:08:14
53.2353007,4.958372,2019-07-25 08:13:01
53.2352705,4.9583608,2019-07-25 08:18:06
53.2352745,4.9583701,2019-07-25 08:22:54
53.2358174,4.9574851,2019-07-25 08:27:41
53.2353877,4.9578337,2019-07-25 08:32:29
53.2348968,4.9601773,2019-07-25 08:37:19
53.2348579,4.9603721,2019-07-25 08:42:06
53.2349593,4.9597202,2019-07-25 08:46:53
53.2352017,4.960226,2019-07-25 08:51:42
53.234987,4.9595114,2019-07-25 08:56:29
53.2354382,4.9586539,2019-07-25 09:01:18
53.2351798,4.9599368,2019-07-25 09:06:06
53.2353093,4.9591257,2019-07-25 09:10:53
53.2354857,4.9591769,2019-07-25 09:15:41
53.2353817,4.9591805,2019-07-25 09:20:29
53.2353831,4.9590704,2019-07-25 09:25:16
53.2357585,4.9585943,2019-07-25 09:30:05
53.2356171,4.9585205,2019-07-25 09:34:53
53.2357446,4.9589419,2019-07-25 09:39:42
53.2358121,4.9590407,2019-07-25 09:44:29
53.2358711,4.9588284,2019-07-25 09:49:16
53.2359485,4.9587653,2019-07-25 09:54:25
53.2359467,4.9587112,2019-07-25 09:59:09
53.2370459,4.9571914,2019-07-25 10:04:30
53.2370676,4.9571504,2019-07-25 10:09:32
53.2371232,4.9564422,2019-07-25 10:14:31
53.2365105,4.955948,2019-07-25 10:19:24
53.2362147,4.9526007,2019-07-25 10:24:17
53.2359302,4.9538975,2019-07-25 10:29:05
53.2372073,4.9571399,2019-07-25 10:33:55
53.2372182,4.9570382,2019-07-25 10:43:24
53.2373867,4.9568479,2019-07-25 10:48:13
53.2373992,4.9568444,2019-07-25 10:53:00
53.2373924,4.9568256,2019-07-25 10:57:48
53.2374249,4.9567797,2019-07-25 11:02:36
53.237413,4.9567509,2019-07-25 11:07:25
53.2377747,4.9565844,2019-07-25 11:12:14
53.2388917,4.9567955,2019-07-25 11:17:10
53.2375505,4.9563909,2019-07-25 11:22:05
53.2375335,4.9562567,2019-07-25 11:26:52
53.2376675,4.9560715,2019-07-25 11:31:40
53.2375541,4.9560511,2019-07-25 11:36:45
53.2379334,4.9563634,2019-07-25 11:41:31
53.237823,4.9557978,2019-07-25 11:46:21
53.2391091,4.9544994,2019-07-25 11:51:09
53.2393565,4.9550457,2019-07-25 11:56:00
53.2388077,4.9530271,2019-07-25 12:00:44
53.2371292,4.9567416,2019-07-25 12:05:45
53.2378271,4.9554123,2019-07-25 12:10:43
53.2378609,4.955223,2019-07-25 12:15:41
53.2378659,4.9552371,2019-07-25 12:20:28
53.2380507,4.9550537,2019-07-25 12:25:20
53.2379445,4.9547725,2019-07-25 12:30:24
53.2379621,4.9547866,2019-07-25 12:35:10
53.2380177,4.9544812,2019-07-25 12:39:55
53.2380103,4.9544594,2019-07-25 12:44:44
53.2379971,4.9543245,2019-07-25 12:49:32
53.2380205,4.9541804,2019-07-25 12:54:20
53.2380284,4.9539538,2019-07-25 12:59:11
53.2381619,4.9537993,2019-07-25 13:04:11
53.2379898,4.9536842,2019-07-25 13:09:31
53.2379151,4.953291,2019-07-25 13:14:35
53.2376905,4.9527902,2019-07-25 13:19:23
53.2379597,4.9530272,2019-07-25 13:24:23
53.2379361,4.9529039,2019-07-25 13:29:25
53.2379697,4.9527672,2019-07-25 13:34:19
53.2381208,4.9519085,2019-07-25 13:39:06
53.2395639,4.9464977,2019-07-25 13:43:54
